Symbol,Date,Open,High,Low,Close,Percent Change,Volume
HBL,3/14/2023,241.5,246.3,230.6,232.2,-0.0194,"112,626.00"
HBL,3/13/2023,245.1,246,236.2,236.8,-0.0528,"103,550.00"
HBL,3/12/2023,262,262,249,250,-0.0637,"106,306.00"
HBL,3/9/2023,265,270.2,265,267,0.0152,"7,229.00"
HBL,3/7/2023,265,267,262,263,0,"5,962.00"
HBL,3/5/2023,268,270,262.6,263,-0.0187,"13,052.00"
HBL,3/2/2023,276,276,268,268,-0.0147,"4,873.00"
HBL,3/1/2023,275,275,270.3,272,-0.0109,"6,387.00"
HBL,2/28/2023,280.6,280.6,271.2,275,-0.0004,"5,331.00"
HBL,2/27/2023,286,286,275,275.1,-0.0189,"7,598.00"
HBL,2/26/2023,284.1,284.1,272,280.4,-0.0127,"4,292.00"
HBL,2/23/2023,293,293,281,284,-0.0307,"5,003.00"
HBL,2/22/2023,280,299.7,268,293,0.039,"10,683.00"
HBL,2/20/2023,280,290,275,282,-0.0105,"15,636.00"
HBL,2/16/2023,291,291.5,284,285,-0.0031,"11,295.00"
HBL,2/15/2023,286,290,284.5,285.9,-0.0003,"6,989.00"
HBL,2/14/2023,290,296.8,286,286,-0.0172,"5,598.00"
HBL,2/12/2023,295,297,289.1,291,-0.0268,"9,166.00"
HBL,2/9/2023,300,304,294,299,-0.0033,"5,531.00"
HBL,2/8/2023,300,305,295,300,0.0007,"4,000.00"
HBL,2/7/2023,285,299.9,284,299.8,0.0483,"5,321.00"
HBL,2/6/2023,291,291,284.5,286,-0.0104,"8,687.00"
HBL,2/5/2023,290,295,289,289,-0.0034,"6,260.00"
HBL,2/2/2023,291,294,289,290,-0.0136,"11,047.00"
HBL,2/1/2023,300,300,293,294,-0.0197,"8,226.00"
HBL,1/31/2023,301,301,295.5,299.9,-0.0003,"4,818.00"
HBL,1/30/2023,302.5,305,300,300,-0.0196,"5,360.00"
HBL,1/29/2023,304,310,303.1,306,-0.0065,"12,986.00"
HBL,1/26/2023,310,310.9,307,308,0,"2,876.00"
HBL,1/25/2023,316.1,316.2,307.7,308,-0.0065,"18,678.00"
HBL,1/24/2023,308,314.1,308,310,-0.0112,"5,272.00"
HBL,1/23/2023,312.1,331,307,313.5,0.0245,"25,499.00"
HBL,1/19/2023,305,310,301,306,0.0033,"9,570.00"
HBL,1/18/2023,308,318,305,305,-0.0246,"18,348.00"
HBL,1/17/2023,315.5,318,304,312.7,-0.0073,"13,648.00"
HBL,1/12/2023,325,326.4,311,315,-0.0156,"12,501.00"
HBL,1/10/2023,315,334,315,320,0.013,"25,020.00"
HBL,1/9/2023,313,317,310,315.9,-0.0003,"20,959.00"
HBL,1/8/2023,314,322,313.6,316,-0.0125,"20,587.00"
HBL,1/5/2023,331.5,331.5,320,320,-0.0154,"9,089.00"
HBL,1/4/2023,320,332.2,320,325,0.0156,"11,376.00"
HBL,1/3/2023,333,337.6,319.2,320,-0.0332,"14,072.00"
HBL,1/2/2023,338.1,338.1,328,331,-0.0209,"15,231.00"
HBL,1/1/2023,362,369.3,355.1,365.1,0.0285,"49,119.00"
HBL,12/29/2022,350,357,342.8,355,0.0152,"27,541.00"
HBL,12/28/2022,345,353,342,349.7,-0.0031,"23,963.00"
HBL,12/27/2022,345,352,335,350.8,0.0318,"30,183.00"
HBL,12/26/2022,335,340.9,330,340,0.0306,"30,271.00"
HBL,12/22/2022,326,330,326,329.9,0.0033,"8,924.00"
HBL,12/21/2022,326,334.6,325,328.8,0.0211,"8,514.00"
HBL,12/20/2022,324.3,330,320,322,0.0126,"50,468.00"
HBL,12/19/2022,322,325,318,318,-0.0031,"3,927.00"
HBL,12/18/2022,321,325,318,319,-0.0124,"4,033.00"
HBL,12/15/2022,318,326,318,323,0.0072,"7,648.00"
HBL,12/14/2022,325,328,320.7,320.7,-0.004,"3,549.00"
HBL,12/13/2022,323,325,321,322,-0.0053,"3,670.00"
HBL,12/12/2022,323,324,317.6,323.7,-0.0006,"4,618.00"
HBL,12/11/2022,329.8,329.8,320.5,323.9,-0.0176,"5,376.00"
HBL,12/7/2022,331.9,331.9,319,329.7,-0.026,"2,853.00"
HBL,12/6/2022,321,338.5,319,338.5,0.0415,"5,479.00"
HBL,12/5/2022,326,332,320,325,-0.0031,"4,592.00"
HBL,12/4/2022,325,328,325,326,0.0015,"2,591.00"
HBL,12/1/2022,328,330,325,325.5,-0.0076,"8,338.00"
HBL,11/30/2022,330,330,327.2,328,-0.0061,"2,319.00"
HBL,11/29/2022,331,334.5,328,330,-0.0066,"7,313.00"
HBL,11/28/2022,332,337,327.5,332.2,0.0006,"10,357.00"
HBL,11/27/2022,326,332.3,324,332,0.0039,"7,723.00"
HBL,11/24/2022,326,331,321,330.7,0.0144,"1,889.00"
HBL,11/23/2022,328,333,325,326,-0.021,"3,425.00"
HBL,11/22/2022,332,339,332,333,0.0015,"1,262.00"
HBL,11/17/2022,334.9,335,330,332.5,-0.0015,"6,092.00"
HBL,11/16/2022,330,333.6,327,333,0.0091,"2,906.00"
HBL,11/15/2022,334.4,334.4,328,330,0.0061,"3,276.00"
HBL,11/14/2022,328,330,326,328,-0.0061,"2,255.00"
HBL,11/13/2022,328,332.9,328,330,0.003,"4,758.00"
HBL,11/10/2022,335,340,328.5,329,-0.0179,"9,056.00"
HBL,11/9/2022,342,343,335,335,-0.0233,"4,379.00"
HBL,11/8/2022,347.7,347.7,334.2,343,0.0062,"2,734.00"
HBL,11/7/2022,340.5,346,340.1,340.9,0.0012,"5,153.00"
HBL,11/6/2022,332,342.9,331.5,340.5,0.0074,"13,631.00"
HBL,11/3/2022,330.3,340,330.2,338,0.0054,"12,746.00"
HBL,11/2/2022,335.2,344.7,334.1,336.2,-0.0112,"9,808.00"
HBL,11/1/2022,328,340,328,340,0.0366,"10,758.00"
HBL,10/31/2022,330,330.1,323.4,328,-0.0159,"10,852.00"
HBL,10/23/2022,332,333.3,323,333.3,0.0193,"5,461.00"
HBL,10/20/2022,321.8,329.2,321.8,327,-0.003,"3,378.00"
HBL,10/19/2022,326.1,330,324,328,0.0037,"2,776.00"
HBL,10/17/2022,325,328.8,322.2,326.8,0.0118,"4,734.00"
HBL,10/16/2022,323,323,316.1,323,0.0186,"5,333.00"
HBL,10/13/2022,324,326,316.1,317.1,-0.0071,"7,221.00"
HBL,10/12/2022,316,325.3,316,324.4,0.0201,"3,492.00"
HBL,10/11/2022,330,330,315,318,-0.0245,"3,465.00"
HBL,10/10/2022,334,335,326,326,-0.0298,"5,144.00"
HBL,10/9/2022,322,336,322,336,0.05,"4,435.00"
HBL,9/29/2022,322,325,317,320,-0.0031,"2,885.00"
HBL,9/28/2022,314,325,314,321,0.0249,"2,117.00"
HBL,9/27/2022,315,320,310,313.2,0.0071,"3,822.00"
HBL,9/25/2022,310.5,314,310,311,-0.0064,"6,378.00"
HBL,9/22/2022,319,321,312.1,313,-0.0063,"4,888.00"
HBL,9/21/2022,315,318,314.1,315,0.0032,"4,518.00"
HBL,9/20/2022,319,323.7,313.1,314,-0.0194,"8,991.00"
HBL,9/18/2022,318.2,321.9,315.8,320.2,-0.0056,"4,311.00"
HBL,9/16/2022,319,329.9,315,322,-0.0092,"2,885.00"
HBL,9/15/2022,335,335,324,325,-0.0122,"5,274.00"
HBL,9/14/2022,327,330,326,329,0.0217,"4,932.00"
HBL,9/13/2022,326.5,326.9,321,322,0.0047,"4,694.00"
HBL,9/12/2022,331.4,331.4,320.5,320.5,-0.0138,"8,773.00"
HBL,9/11/2022,330,330.9,324,325,-0.0061,"8,532.00"
HBL,9/8/2022,324,330,323,327,-0.0003,"2,383.00"
HBL,9/7/2022,330,333,325.5,327.1,-0.0082,"10,355.00"
HBL,9/6/2022,326,330,324,329.8,0.0024,"8,237.00"
HBL,9/5/2022,331,341,329,329,0.012,"5,422.00"
HBL,9/4/2022,320,328,320,325.1,0.0034,"3,215.00"
HBL,9/2/2022,320.1,324.9,320.1,324,0.0062,"1,725.00"
HBL,9/1/2022,322,328,321,322,-0.0092,"10,589.00"
HBL,8/31/2022,326,327.9,325,325,-0.0122,"2,746.00"
HBL,8/30/2022,331.9,332,327,329,-0.0072,"4,660.00"
HBL,8/29/2022,325,331.5,325,331.4,0.0101,"9,969.00"
HBL,8/28/2022,338.9,338.9,327.5,328.1,-0.018,"10,827.00"
HBL,8/26/2022,342,342,331.1,334.1,-0.0319,"13,410.00"
HBL,8/25/2022,349,352,345,345.1,0.0003,"19,617.00"
HBL,8/24/2022,339.6,356,331,345,0.036,"19,050.00"
HBL,8/23/2022,328,335,325.3,333,0.0316,"12,123.00"
HBL,8/22/2022,321,327,321,322.8,-0.0128,"6,849.00"
HBL,8/21/2022,329,330,324.2,327,0.0121,"15,429.00"
HBL,8/18/2022,327,327,322.3,323.1,0.0065,"5,060.00"
HBL,8/17/2022,326,326,319.5,321,-0.0016,"8,356.00"
HBL,8/16/2022,316,325,315,321.5,0.019,"11,487.00"
HBL,8/15/2022,313,318,308,315.5,0.0061,"13,038.00"
HBL,8/14/2022,323,323,313.6,313.6,-0.0291,"13,686.00"
HBL,8/11/2022,325,331,320,323,-0.0212,"13,132.00"
HBL,8/10/2022,323,333.5,322.1,330,0.0123,"5,530.00"
HBL,8/9/2022,337,337,326,326,-0.0301,"10,571.00"
HBL,8/8/2022,348,348,336.1,336.1,-0.0173,"6,107.00"
HBL,8/7/2022,346.8,347,339,342,0.0059,"5,293.00"
HBL,8/5/2022,342,344,335,340,-0.0202,"7,872.00"
HBL,8/4/2022,358,358,344.5,347,-0.017,"16,404.00"
HBL,8/3/2022,338,365.1,338,353,0.0633,"25,525.00"
HBL,8/2/2022,330,335,329,332,0.0153,"10,969.00"
HBL,8/1/2022,318.1,328.7,313,327,0.0481,"15,090.00"
HBL,7/31/2022,306,312,305.1,312,0.0196,"10,935.00"
HBL,7/29/2022,305,309.2,305,306,0.0033,"2,845.00"
HBL,7/28/2022,300,307,300,305,-0.0033,"8,228.00"
HBL,7/27/2022,308,308,303,306,0.001,"4,904.00"
HBL,7/26/2022,305.1,308.5,304,305.7,-0.001,"6,396.00"
HBL,7/25/2022,308,310,304,306,0,"9,217.00"
HBL,7/24/2022,309,312,300.3,306,0.0062,"5,935.00"
HBL,7/22/2022,300.1,306,300,304.1,-0.003,"1,605.00"
HBL,7/21/2022,305,310,302,305,-0.0016,"4,773.00"
HBL,7/20/2022,306,306,304,305.5,-0.0081,"8,028.00"
HBL,7/19/2022,308,310,305,308,0,"8,560.00"
HBL,7/18/2022,310,311,301.2,308,0.0098,"8,542.00"
HBL,7/17/2022,301,305,298,305,0.0194,"9,368.00"
HBL,7/15/2022,301,301,297,299.2,-0.0027,"2,225.00"
HBL,7/14/2022,300,304.5,298,300,0.0135,"5,047.00"
HBL,7/13/2022,300,302,294.5,296,-0.013,"12,714.00"
HBL,7/12/2022,290,302.8,290,299.9,0.0235,"5,629.00"
HBL,7/11/2022,302,302,292.5,293,-0.0295,"16,701.00"
HBL,7/8/2022,301,304.9,298.1,301.9,0.0013,"3,800.00"
HBL,7/7/2022,300,301.5,296.5,301.5,-0.0017,"9,089.00"
HBL,7/6/2022,305,305,296.1,302,-0.0195,"19,138.00"
HBL,7/5/2022,310,315,302,308,-0.0191,"10,821.00"
HBL,7/4/2022,315,318,313,314,0.0016,"10,747.00"
HBL,7/3/2022,316,316,311,313.5,0.0113,"5,537.00"
HBL,7/1/2022,310.9,312,305.5,310,0.0131,"4,920.00"
HBL,6/30/2022,303,309,303,306,0.0132,"17,335.00"
HBL,6/29/2022,302,304,300,302,0.0063,"4,693.00"
HBL,6/28/2022,300.3,306,300.1,300.1,-0.0096,"5,029.00"
HBL,6/27/2022,310,316,303,303,-0.0178,"9,751.00"
HBL,6/26/2022,303,308.5,300,308.5,0.0352,"9,104.00"
HBL,6/24/2022,296,299,292,298,0.0061,"4,569.00"
HBL,6/23/2022,296,300,295,296.2,-0.011,"10,130.00"
HBL,6/22/2022,303,303,293,299.5,-0.0116,"14,215.00"
HBL,6/21/2022,296,305,296,303,0.0233,"7,650.00"
HBL,6/20/2022,300,300,294,296.1,-0.013,"9,292.00"
HBL,6/19/2022,300,304.8,295.1,300,0,"9,304.00"
HBL,6/17/2022,300,304,298,300,0,"5,355.00"
HBL,6/16/2022,300,303,295,300,-0.0086,"12,957.00"
HBL,6/15/2022,298,302.6,294,302.6,-0.0013,"11,490.00"
HBL,6/14/2022,310,310,297,303,-0.0033,"21,356.00"
HBL,6/13/2022,315.1,315.1,303,304,-0.0395,"15,214.00"
HBL,6/10/2022,311.1,318,311,316.5,0.0016,"10,122.00"
HBL,6/9/2022,320,330,313.6,316,-0.0125,"24,390.00"
HBL,6/8/2022,316.7,324,290.8,320,-0.0096,"68,657.00"
HBL,6/7/2022,351.8,351.8,323.1,323.1,-0.0997,"3,809.00"
HBL,6/6/2022,390.8,390.8,358.9,358.9,-0.0999,"1,710.00"
HBL,1/2/2022,338.1,338.1,328,331,-0.0209,"15,231.00"
HBL,5/13/2021,511,511,477,484,-0.0062,"57,201.00"
HBL,5/12/2021,488,493,484,487,-0.002,"12,580.00"
HBL,5/11/2021,493,493,487,488,0,"8,880.00"
HBL,5/10/2021,497,497,485,488,-0.002,"7,237.00"
HBL,5/9/2021,500,500,480,489,0.0041,"18,987.00"
HBL,5/6/2021,487,487,481,487,0,"14,787.00"
HBL,5/5/2021,491,491,485,487,-0.0061,"15,308.00"
HBL,5/4/2021,491,495,487,490,-0.002,"9,099.00"
HBL,5/3/2021,500,500,490,491,-0.0061,"15,460.00"
HBL,5/2/2021,500,500,487,494,0.0041,"27,905.00"
HBL,4/29/2021,494,494,489,492,-0.002,"17,480.00"
HBL,4/28/2021,510,510,491,493,-0.004,"8,446.00"
HBL,4/27/2021,485,500,480,495,0.0081,"18,708.00"
HBL,4/26/2021,496,503,490,491,-0.0219,"20,403.00"
HBL,4/25/2021,512,525,500,502,-0.0195,"21,891.00"
HBL,4/22/2021,516,516,510,512,-0.0078,"16,950.00"
HBL,4/21/2021,528,528,514,516,-0.0153,"7,415.00"
HBL,4/20/2021,508,532,506,524,0.0155,"16,148.00"
HBL,4/19/2021,532,532,516,516,-0.0301,"18,023.00"
HBL,4/18/2021,560,560,532,532,-0.0185,"33,426.00"
HBL,4/15/2021,530,544,530,542,0.0423,"44,681.00"
HBL,4/13/2021,501,520,500,520,0.0297,"30,096.00"
HBL,4/12/2021,506,507,502,505,-0.002,"15,384.00"
HBL,4/8/2021,509,510,505,506,0.002,"14,815.00"
HBL,4/7/2021,503,507,503,505,0.004,"13,853.00"
HBL,4/6/2021,505,505,500,503,-0.004,"7,816.00"
HBL,4/5/2021,510,510,505,506,-0.0078,"11,609.00"
HBL,4/4/2021,505,515,501,510,0.0099,"22,494.00"
HBL,4/1/2021,506,506,503,505,0.01,"16,113.00"
HBL,3/31/2021,500,514,496,500,0.0081,"22,364.00"
HBL,3/30/2021,500,503,495,496,0.002,"9,997.00"
HBL,3/29/2021,500,502,495,495,-0.006,"9,701.00"
HBL,3/25/2021,503,510,498,498,-0.004,"15,595.00"
HBL,3/24/2021,500,500,496,500,0.0081,"12,970.00"
HBL,3/23/2021,500,502,494,496,-0.0139,"14,903.00"
HBL,3/22/2021,510,514,500,503,-0.004,"18,180.00"
HBL,3/21/2021,510,521,503,505,0.002,"24,201.00"
HBL,3/18/2021,500,505,499,504,0.012,"10,853.00"
HBL,3/17/2021,500,500,495,498,0.002,"11,352.00"
HBL,3/16/2021,508,508,490,497,-0.004,"12,078.00"
HBL,3/15/2021,503,506,498,499,-0.0158,"15,052.00"
HBL,3/14/2021,522,525,503,507,-0.0343,"20,552.00"
HBL,3/10/2021,525,527,523,525,-0.0057,"6,638.00"
HBL,3/9/2021,530,530,523,528,-0.0019,"5,515.00"
HBL,3/8/2021,535,535,528,529,0,"8,809.00"
HBL,3/4/2021,533,533,523,529,0.0115,"7,344.00"
HBL,3/3/2021,544,544,517,523,-0.0206,"13,506.00"
HBL,3/2/2021,544,544,530,534,-0.0111,"14,528.00"
HBL,3/1/2021,535,548,528,540,0,"10,822.00"
HBL,2/28/2021,535,553,534,535,-0.0165,"16,025.00"
HBL,2/25/2021,580,580,544,544,0,"12,663.00"
HBL,2/24/2021,542,560,542,553,0.0055,"11,177.00"
HBL,2/23/2021,550,557,540,550,-0.009,"19,051.00"
HBL,2/22/2021,568,570,551,555,-0.0229,"19,710.00"
HBL,2/21/2021,570,573,561,568,0,"29,266.00"
HBL,2/18/2021,562,567,548,566,0.0002,"62,716.00"
HBL,2/17/2021,555,560,551,553,0,"14,946.00"
HBL,2/16/2021,543,557,543,553,0.0001,"28,859.00"
HBL,2/15/2021,550,554,542,549,0.0001,"22,159.00"
HBL,2/14/2021,555,562,540,546,-0.0002,"24,965.00"
HBL,2/11/2021,556,564,556,559,0.0001,"23,306.00"
HBL,2/10/2021,550,555,547,555,0,"16,175.00"
HBL,2/9/2021,558,578,555,558,0.0002,"24,426.00"
HBL,2/8/2021,540,548,526,548,0.0003,"33,917.00"
HBL,2/7/2021,538,538,528,530,-0.0001,"26,936.00"
HBL,2/4/2021,538,540,536,538,0,"15,064.00"
HBL,2/3/2021,538,544,538,539,0,"23,468.00"
HBL,2/2/2021,548,548,535,538,0,"24,495.00"
HBL,2/1/2021,545,550,538,538,0.0001,"16,753.00"
HBL,1/31/2021,541,541,525,535,-0.0002,"23,942.00"
HBL,1/28/2021,550,554,540,548,-0.0002,"32,300.00"
HBL,1/27/2021,560,569,560,560,0,"26,678.00"
HBL,1/26/2021,560,569,559,560,0,"34,260.00"
HBL,1/25/2021,571,571,560,561,-0.0001,"25,523.00"
HBL,1/24/2021,571,574,564,566,0.0001,"19,097.00"
HBL,1/21/2021,591,591,561,563,0,"22,917.00"
HBL,1/20/2021,567,570,561,563,-0.0001,"17,808.00"
HBL,1/19/2021,583,583,566,567,-0.0001,"13,474.00"
HBL,1/18/2021,574,579,572,574,0,"32,934.00"
HBL,1/17/2021,578,580,570,574,0,"17,837.00"
HBL,1/13/2021,586,586,575,576,0,"9,642.00"
HBL,1/12/2021,601,601,573,575,0,"15,549.00"
HBL,1/11/2021,595,595,571,573,0.0001,"14,791.00"
HBL,1/10/2021,565,570,561,567,0.0001,"26,156.00"
HBL,1/7/2021,564,570,562,562,0,"17,747.00"
HBL,1/6/2021,565,568,562,562,-0.0001,"4,659.00"
HBL,1/5/2021,563,568,563,565,-0.0001,"8,552.00"
HBL,1/4/2021,586,586,568,573,0,"12,567.00"
